1	58.29
2	60.12
3	53.90
4	55.95
5	71.40
6	53.45
7	64.66
8	63.44
9	49.73
10	60.51
11	58.84
12	60.10
13	67.53
14	59.46
15	64.83
16	59.25
17	49.14
18	61.42
19	57.65
20	51.60
21	62.18
22	65.99
23	76.55
24	63.67
25	61.86
26	64.58
27	64.05
28	55.81
29	59.77
30	53.35
31	51.45
32	65.09
33	72.62
34	50.72
35	55.84
36	54.41
37	43.07
38	53.64
39	54.14
40	56.23
41	67.60
42	60.78
43	53.92
44	70.10
45	59.28
46	65.22
47	60.86
48	62.06
49	73.19
50	48.63
51	61.78
52	71.03
53	64.15
54	80.85
55	82.87
56	59.36
57	52.42
58	46.89
59	48.82
60	55.00
61	71.49
62	69.05
63	71.38
64	54.54
65	73.19
66	67.42
67	50.50
68	66.44
69	60.85
70	61.53
71	61.72
72	53.51
73	62.15
74	61.56
75	58.00
76	50.88
77	60.11
78	61.48
79	62.45
80	82.47
81	53.75
82	54.74
83	66.27
84	59.89
85	56.32
86	82.43
87	62.38
88	54.18
89	67.81
90	59.44
91	50.60
92	60.70
93	68.35
94	68.42
95	52.91
96	51.66
97	67.27
98	66.14
99	60.26
100	63.09
101	57.71
