18915.855970,0.000000,0.000000,195154.792849,65338.860986
17934.828533,0.000000,0.000000,166596.214876,41917.081090
18212.826814,0.000000,0.000000,163395.358819,42177.401085
17464.896844,0.000000,0.000000,158252.668337,41482.719374
17790.279513,0.000000,0.000000,161118.821521,43638.984196
17529.247964,0.000000,0.000000,156897.279360,37914.908625
17766.454251,0.000000,0.000000,156133.155649,43906.017541
17386.900407,0.000000,0.000000,163273.709181,40465.515294
17767.765658,0.000000,0.000000,162397.622261,42555.440980
17783.352747,0.000000,0.000000,159196.193669,39586.974758
17598.608032,0.000000,0.000000,158198.302419,44315.861542
17894.134671,0.000000,0.000000,163420.656501,42171.532959
18052.494073,0.000000,0.000000,162635.421183,46428.347610
17936.817367,0.000000,0.000000,155810.609331,42618.053178
17521.951226,0.000000,0.000000,160599.963786,45593.305093
17773.980582,0.000000,0.000000,161744.684828,36514.668568
17500.967806,0.000000,0.000000,156639.876145,41382.085894
17430.964960,0.000000,0.000000,162391.411165,43268.259565
17288.968595,0.000000,0.000000,156200.388665,35485.113070
18029.588210,0.000000,0.000000,158119.051513,45061.910804
17853.743080,0.000000,0.000000,158879.445551,34513.618368
17849.677453,0.000000,0.000000,160835.169210,39411.180520
18119.663322,0.000000,0.000000,157122.911285,39375.202368
17698.018515,0.000000,0.000000,162937.443383,40050.787887
17785.042650,0.000000,0.000000,162768.063469,42090.018543
18069.151044,0.000000,0.000000,163926.433045,43264.657886
17824.522799,0.000000,0.000000,160883.634573,41818.183817
17963.022751,0.000000,0.000000,161486.563908,39620.401587
18076.255302,0.000000,0.000000,157110.083554,44312.188159
17716.877649,0.000000,0.000000,157833.961515,40206.350209
18045.617298,0.000000,0.000000,154551.717127,37979.320702
17885.852004,0.000000,0.000000,162671.712490,38573.005774
17701.746515,0.000000,0.000000,158529.666492,37871.694075
17644.564931,0.000000,0.000000,166154.379377,34652.065983
17933.129403,0.000000,0.000000,165853.313334,41899.801220
18025.604337,0.000000,0.000000,164676.634927,45249.124597
18344.188082,0.000000,0.000000,164379.026540,44153.065531
18204.942233,0.000000,0.000000,162467.300522,45419.326467
18102.447040,0.000000,0.000000,157577.100344,38415.095837
18608.677083,0.000000,0.000000,156830.103896,42764.166239
18061.914536,0.000000,0.000000,165480.094843,43386.194396
18118.252591,0.000000,0.000000,158081.814763,38631.998933
18420.960906,0.000000,0.000000,156825.716764,43227.636522
18135.463511,0.000000,0.000000,160425.364790,42910.731277
18694.199526,0.000000,0.000000,164291.023864,43099.363351
18276.203211,0.000000,0.000000,162302.062684,37639.155267
18119.667424,0.000000,0.000000,164786.988105,40969.544048
18659.669798,0.000000,0.000000,159603.908823,36728.471431
18619.444113,0.000000,0.000000,157003.607184,45907.558947
18880.684662,0.000000,0.000000,158370.211204,40362.632967
18924.860501,0.000000,0.000000,160471.728152,44537.153200
