1 -38.621
2 -36.688
3 15.325
4 24.637
5 22.983
6 20.442
7 -20.671
8 -2.098
9 29.411
10 17.188
11 30.932
12 -4.966
13 -10.587
14 -23.487
15 9.984
16 15.262
17 27.848
18 -22.365
19 -1.314
20 -26.897
21 -2.420
22 26.065
23 -7.703
24 4.013
25 5.381
26 0.515
27 9.938
28 16.269
29 12.017
30 -6.621
31 11.914
32 7.307
33 -26.100
34 29.931
35 29.004
36 -0.561
37 -19.882
38 16.054
39 -17.242
40 -25.651
41 4.928
42 19.111
43 14.516
44 -1.521
45 7.018
46 21.281
47 -1.247
48 -8.754
49 -4.987
50 -27.580
51 -16.237
52 9.441
53 -3.656
54 -6.281
55 13.104
56 -31.987
57 -14.458
58 -36.800
59 -20.634
60 -20.829
61 1.159
62 -4.608
63 25.365
64 -1.744
65 1.298
66 47.193
67 28.163
68 9.712
69 8.080
70 44.387
71 -18.731
72 31.603
73 9.952
74 7.448
75 -20.750
76 -41.813
77 -15.508
78 -0.035
79 -42.252
80 2.622
81 2.514
82 -27.700
83 -17.984
84 15.405
85 29.446
86 -27.497
87 7.758
88 22.459
89 -4.356
90 21.448
91 -49.667
92 -5.251
93 -17.891
94 0.384
95 3.890
96 -16.893
97 32.004
98 -12.239
99 -11.839
100 16.221
101 17.828
