   0.719  22.955  23.032   4.008 -11.614  14.938  32.398   6.985   7.725  -9.891
 -18.786  -1.440 -19.792  17.581  -7.516  19.183  -9.226   8.226 -27.741 -38.428
  29.981  -3.697  -2.394 -16.970 -10.407  -5.376  -0.902  28.005  29.158  -5.094
  21.746  -9.932  -2.812 -22.773  -6.971  -9.267 -11.981 -18.491  -5.867  -8.066
 -14.037  -7.036 -10.235  -9.798 -12.751   2.510  11.604 -18.929  -5.498  10.692
   7.884   4.697  -1.798 -21.089  -8.043 -17.151 -23.977  32.419  28.623   3.554
 -14.689  17.346  36.510  16.400  29.078  32.267   6.619  23.355   2.229   0.326
  19.456   8.487   8.155 -15.276   0.008  -0.083  17.363 -28.670   2.580  23.279
 -15.202  27.569  15.201   9.498   5.453  -5.347 -35.409   1.622  -8.112  -1.305
  -4.811  -9.879   9.969  -7.871 -11.255 -29.263  -1.799 -36.839 -21.129   2.548
 -14.965
