  -2.867   0.312   1.109  -6.324  -5.017   4.294   9.603  18.499   4.309  -8.705
  -0.088  -6.975  -9.742  -3.468  -5.099   8.291   9.298  -2.303  -2.528   7.530
  13.923   5.720   0.738   8.400   2.222  -1.362  -9.470  -4.623   2.640  -2.663
  -5.258   6.787  10.710  11.094   3.038  17.064   3.312  -7.571   6.324  -7.603
  -3.525   4.111  -1.019   3.345   0.107   3.230  -6.834  -5.456   5.200   1.421
   4.771   0.195   3.900  -0.200  -2.339  -4.019   3.064  -7.675  -8.009  -7.273
  -4.121   1.281  -3.313   0.426  -4.530  -5.197  -1.562   3.525  -2.864  -2.877
  -4.553  -6.213  -6.404  -3.997  -4.234   2.188  -0.555  14.290   0.295   1.002
 -10.096  -7.662  -0.404   4.759  -0.046  -6.099  -5.966  -3.195   1.699   6.796
   7.277   1.431   4.265  -0.938   4.157  -5.682 -11.403  -6.277  -8.035  -1.327
   2.406
