1	0.10
2	0.15
3	0.16
4	0.15
5	0.07
6	0.06
7	0.21
8	-0.02
9	-0.09
10	0.02
11	-0.02
12	0.10
13	-0.10
14	0.06
15	0.22
16	0.19
17	-0.08
18	-0.03
19	-0.01
20	0.16
21	-0.02
22	0.12
23	-0.04
24	-0.07
25	0.16
26	0.07
27	-0.10
28	0.08
29	0.01
30	0.08
31	0.16
32	0.10
33	0.27
34	0.16
35	0.02
36	0.10
37	0.35
38	0.07
39	-0.01
40	-0.18
41	0.25
42	-0.01
43	0.33
44	0.23
45	-0.16
46	0.15
47	0.10
48	0.13
49	0.12
50	0.04
51	0.19
52	0.07
53	0.19
54	0.32
55	0.26
56	0.14
57	0.05
58	0.11
59	0.13
60	0.29
61	0.33
62	0.07
63	0.00
64	-0.04
65	0.00
66	0.21
67	0.22
68	0.16
69	0.27
70	0.06
71	0.00
72	0.03
73	0.12
74	0.12
75	0.02
76	-0.04
77	0.18
78	-0.05
79	-0.06
80	0.02
81	0.01
82	0.06
83	-0.11
84	-0.06
85	0.03
86	-0.06
87	0.33
88	-0.01
89	0.05
90	0.28
91	0.11
92	0.21
93	-0.18
94	0.07
95	0.02
96	0.25
97	0.05
98	0.16
99	-0.03
100	0.17
101	0.02
