35.360600 38.861100 40.599800 43.983900 44.697400 41.421100 40.286600 37.493900 38.654600 37.469300 36.077200 36.873600 35.471900 37.778800 39.302700 37.258700 33.788900 35.050600 36.370500 33.138800 31.378400 34.414100 34.540200 30.845100 30.482600 34.019500 33.222300 29.582000 29.013200 27.050000 23.327900 23.115100 23.140500 20.822300 23.652200 26.293800 25.035800 24.649100 28.260200 30.053200 31.395500 28.767800 28.459300 27.246500 26.226300 22.583000 21.613800 22.076800 25.639300 26.578300 25.559200 27.733100 30.703400 30.854400 30.450500 33.219200 35.417000 34.877500 35.038900 38.440100 40.264600 39.428600 39.681300
31.850700 35.213100 36.698700 39.836400 40.195800 36.997900 35.478900 32.731400 33.871600 32.506300 30.900400 31.639900 30.122600 32.352100 33.906500 31.832000 28.374000 29.766300 31.151300 27.977700 26.302800 29.527400 29.761700 26.081800 26.177700 29.773600 28.870200 25.271700 25.063600 23.124500 19.394600 18.889100 18.323800 15.744400 18.640000 21.135300 19.607000 19.186600 22.884500 24.527300 25.817000 23.317800 23.021100 21.824000 20.773400 17.160700 16.367000 17.072900 20.502200 21.424400 20.767500 23.007700 25.786000 26.133500 26.064000 28.714500 30.829900 30.638300 30.991000 34.225300 35.867600 35.145700 35.792200
29.677700 32.932600 34.001000 36.951000 36.952700 33.672600 31.826300 28.966500 29.814500 28.013800 26.148600 26.504200 24.753800 26.909300 28.302400 26.319600 22.805300 24.036600 25.424300 22.287600 20.504700 23.707100 23.929700 20.256900 20.340700 23.956300 23.154900 19.622700 19.381000 17.476200 13.823300 13.134200 12.474500 10.045600 13.154900 15.494400 14.214900 14.171800 17.770200 19.319400 20.872100 18.287200 18.424100 17.213700 15.597200 11.898900 10.679500 11.780000 15.169800 15.743400 15.224300 17.720900 20.249700 20.531700 20.775600 23.454100 25.352300 25.307000 25.940500 29.080500 30.481300 29.715200 30.579200
30.850700 33.903800 34.440800 37.087200 36.581500 33.242800 30.962400 27.917700 28.206400 25.924100 23.967600 23.694000 21.747600 23.889200 24.929600 23.250600 19.648200 20.282300 21.699200 18.797000 16.502800 19.432400 19.908900 16.311300 15.884700 19.555800 19.166000 15.703500 14.915100 12.676700 8.984200 8.871100 8.466300 7.237100 10.670900 12.444300 11.916700 12.811100 15.968000 17.116700 19.114000 16.502000 17.390300 16.123300 13.553900 9.921000 7.321700 8.607400 12.061800 11.899000 10.862500 13.782300 16.156900 15.950300 16.232600 19.181600 20.816100 20.554200 21.415000 24.621100 25.860900 24.901600 25.777100
32.662800 35.622300 35.687300 38.130300 37.232500 33.780600 31.275800 27.974700 27.599900 25.045900 23.387800 22.568000 20.808300 23.157200 23.948300 22.911000 19.261300 18.990100 20.676900 18.378500 15.332600 17.654900 18.734300 15.502200 14.032400 17.633900 18.045400 14.850500 12.929100 9.860100 6.264900 8.242800 8.517400 9.407000 12.521400 13.358900 13.622300 15.428200 17.954700 18.517800 20.701400 18.028700 19.308400 17.701700 14.468500 11.278800 7.791700 7.857100 11.143800 10.551100 8.099000 10.964700 13.534500 12.705400 12.295900 15.571700 17.202200 16.406200 17.090900 20.516300 21.925700 20.875100 21.359300
33.338500 36.273300 35.966700 38.311500 37.193800 33.611400 31.132000 27.580200 26.633100 24.138200 23.117000 22.125100 20.996900 23.753600 24.648300 24.368100 20.732400 19.807100 22.010600 20.459900 16.981300 18.755300 20.605600 17.955200 15.810100 19.145800 20.413600 17.714600 14.960500 11.319100 8.764100 11.915100 12.084700 13.847700 16.870200 16.989700 17.273900 19.663000 21.947600 21.917400 23.835400 20.935300 22.030100 19.864500 16.519600 13.792300 10.614200 8.955400 11.678900 11.593800 8.077800 9.531900 12.608400 11.752200 9.888900 12.994800 15.140400 13.927200 13.691400 17.283000 19.310900 18.625700 18.404000
32.340500 35.239700 34.633500 36.925500 35.726500 32.043000 29.777600 26.049000 24.687000 22.545000 22.341300 21.565000 21.321400 24.530000 25.832000 26.188500 22.611700 21.489900 24.270200 23.320000 19.808500 21.399900 23.878600 21.688500 19.512200 22.667200 24.486200 22.177800 19.196200 15.414900 13.474900 16.676000 16.263300 18.189900 21.380600 21.024400 20.866500 23.640800 25.957800 25.394200 26.788900 23.580800 24.162800 21.405700 18.344800 16.064100 13.680500 10.782200 12.734500 13.672800 10.231700 9.645600 13.072200 13.021300 10.019500 11.947800 14.928400 13.951300 12.318800 15.598200 18.446400 18.637800 17.831500
30.034900 32.822300 31.936800 34.152600 32.932900 29.212000 27.254400 23.457500 21.814100 20.223200 20.883700 20.575700 21.273000 24.832600 26.656600 27.483600 24.043500 23.039300 26.297400 25.787900 22.494300 24.133800 27.036600 25.182400 23.299700 26.387400 28.506400 26.482300 23.567500 19.779100 18.086100 21.049200 19.964600 21.849300 25.189000 24.438900 23.717600 26.755200 29.136800 28.082100 28.850400 25.392200 25.356600 22.117800 19.582000 17.847000 16.424900 12.857700 13.910100 15.826400 13.053900 10.963800 14.267200 15.298700 12.109500 12.441000 16.028800 15.839300 13.251500 15.622900 19.004200 20.194800 19.274500
27.045900 29.590100 28.370000 30.418400 29.148500 25.464400 23.814700 20.062700 18.190200 17.261100 18.778900 19.043500 20.644200 24.382600 26.709200 27.899300 24.708700 23.958600 27.551000 27.420900 24.497900 26.230900 29.408000 27.871700 26.414200 29.437200 31.730400 29.990900 27.271600 23.570400 22.082600 24.699300 22.976600 24.794800 28.153300 27.001300 25.756800 28.980200 31.331600 29.796000 29.909800 26.327000 25.704900 22.163600 20.277000 19.242700 18.789200 15.010100 15.076200 17.681900 15.784600 12.803400 15.577800 17.578400 14.754100 13.758300 17.521000 18.264800 15.380400 16.667700 20.122000 22.147400 21.495500
24.054200 26.151700 24.468300 26.162300 24.652600 21.085100 19.517100 15.897800 13.690200 13.293000 15.564900 16.309100 18.699400 22.417300 25.131800 26.637300 23.829400 23.339400 27.114100 27.380300 24.934200 26.694300 30.037500 28.888900 27.915600 30.790800 33.207600 31.836500 29.390300 25.894700 24.726000 26.929400 24.640700 26.477700 29.665600 28.039000 26.410400 29.791900 31.932500 29.894000 29.385500 25.851400 24.808600 21.204000 19.942000 19.795600 20.192600 16.566000 15.545900 18.442100 17.505500 14.026900 15.950900 18.720300 16.557500 14.556800 18.118200 19.799700 17.100400 17.398100 20.510600 23.133500 23.030500
21.978500 23.424100 21.167900 22.281300 20.306100 16.971900 15.212500 11.871100 9.040500 9.079400 12.130200 13.258100 16.382400 19.854400 22.840100 24.655400 22.385500 22.136800 25.937200 26.638100 24.762800 26.448800 29.855000 29.167000 28.690200 31.315600 33.810000 32.874700 30.750800 27.574500 26.808000 28.567700 25.837600 27.728700 30.592000 28.479900 26.611600 30.090300 31.873800 29.345800 28.258400 24.945100 23.640200 20.216600 19.553800 20.386300 21.476300 18.275900 16.243800 19.055500 19.083100 15.456300 16.313200 19.588200 18.241300 15.538100 18.560700 21.067400 18.824200 18.258300 20.737100 23.743700 24.286000
22.951200 23.686700 20.901300 21.206000 18.539400 15.735400 13.458100 10.808500 7.107000 6.818300 10.243200 11.003500 14.631000 17.573100 20.478500 22.764000 21.167100 20.828700 24.498100 25.781300 24.374600 25.696000 29.158200 29.051700 28.864200 31.074100 33.728800 33.319800 31.396400 28.578600 28.367000 29.853500 26.964800 29.087600 31.513300 28.923500 27.149400 30.720400 31.991800 29.034900 27.620700 24.707300 23.533600 20.551800 20.125100 21.786300 23.109200 20.410200 17.630800 19.904500 20.559200 16.962500 16.697200 20.027900 19.349900 16.120600 18.357600 21.407600 19.615600 18.228200 19.980100 23.246800 24.297800
26.448700 26.698200 23.637600 23.252600 20.039800 17.923600 15.215500 13.424200 9.708500 8.516300 11.065700 10.580000 14.122900 16.245400 18.607500 21.498100 20.638900 19.855900 23.231900 25.201000 24.107600 24.799000 28.312300 28.868000 28.742900 30.402000 33.294200 33.461200 31.610800 29.164500 29.598300 30.979900 28.186700 30.660200 32.611000 29.608700 28.208300 31.857800 32.548100 29.283200 27.832700 25.426200 24.715000 22.292800 21.737300 23.925700 25.093100 22.853300 19.641200 21.129100 22.056800 18.609500 17.324800 20.303100 20.113100 16.524800 17.782200 21.095900 19.732700 17.530400 18.466400 21.903800 23.316400
31.516800 31.609600 28.471100 27.758800 24.317500 22.610500 19.761100 18.324100 14.749800 13.063800 14.714700 13.041100 15.877600 17.190600 18.584900 22.022200 21.739700 20.226400 23.182900 25.784400 24.738600 24.616800 28.174900 29.348800 28.996200 30.044500 33.238700 33.931800 31.977300 29.838200 30.900000 32.390500 29.933000 32.802600 34.360900 31.107100 30.266100 33.968400 34.164200 30.788000 29.606900 27.651300 27.549600 25.567600 24.616500 26.930700 27.649200 25.699000 22.406400 23.116100 23.896900 20.641600 18.686800 20.960600 20.924900 17.177900 17.438200 20.607500 19.512400 16.534500 16.697700 20.239200 21.710500
36.786700 36.903400 33.720800 32.924600 29.442900 27.849300 25.091600 23.646500 20.017200 18.292300 19.776900 17.654600 19.983300 20.969200 21.596900 25.264800 25.178400 23.041500 25.647800 28.578600 27.326500 26.532800 30.112800 31.643600 30.856700 31.434900 34.906900 35.902700 33.688300 31.674700 33.145400 34.933900 32.904300 36.079900 37.472200 34.184000 33.830100 37.566200 37.527100 34.225100 33.415600 31.664500 31.984500 30.136300 28.795200 30.919700 31.149200 29.213300 26.116900 26.380700 26.705000 23.557500 21.482900 23.025300 22.712100 18.999400 18.656300 21.245700 20.058600 16.531100 16.316800 19.874300 20.897000
41.646000 41.734800 38.468100 37.576300 34.092700 32.613800 30.067300 28.656600 24.961600 23.496800 25.207500 23.152500 25.499500 26.504000 26.947100 30.653000 30.572600 28.232900 30.719500 33.717200 32.379500 31.329000 34.877700 36.548400 35.548000 35.906500 39.491000 40.606500 38.285300 36.339700 37.918000 39.800300 37.958300 41.216600 42.612300 39.348900 39.123800 42.867500 42.784200 39.553900 38.890200 37.127400 37.489400 35.543600 34.143500 36.166200 36.266300 34.201700 31.249700 31.515200 31.604400 28.437000 26.480200 27.815000 27.361400 23.687200 23.245000 25.540500 24.224000 20.572300 20.291200 23.737300 24.423100
45.190300 45.288700 41.954300 41.071900 37.716200 36.253100 34.108700 32.649500 28.890800 27.872700 29.956600 28.203200 30.717200 31.968500 32.514200 36.185300 35.916400 33.531000 36.100800 39.003600 37.480200 36.443800 40.033200 41.615600 40.426900 40.824200 44.464500 45.486000 42.946700 40.868200 42.392600 44.518700 42.729800 45.983500 47.528900 44.367000 44.109300 47.883100 47.945700 44.818400 44.238100 42.305800 42.565000 40.412600 38.927100 40.799100 40.899900 38.661500 35.821400 36.243900 36.144000 32.867400 31.171200 32.431900 31.557400 27.938400 27.683200 29.567500 27.857200 24.241400 24.290100 27.693000 27.778500
46.366800 46.236600 42.769800 41.732900 38.469700 37.198400 35.468900 34.307900 30.636200 30.234100 32.774700 31.477000 34.287700 35.635300 36.453600 40.099300 39.825700 37.664100 40.351300 43.195300 41.591900 40.728000 44.382800 45.774800 44.486900 45.065200 48.706900 49.536400 46.870000 44.512800 45.756600 48.119500 46.358300 49.532600 51.322100 48.283400 47.882700 51.678800 51.964600 48.788700 48.001300 45.962700 45.935000 43.621200 42.375800 44.049700 44.138700 41.561500 38.972500 39.753100 39.355300 35.899800 34.687600 36.051400 34.708800 31.133600 31.364700 32.998500 30.809500 27.406100 28.055800 31.536000 31.384200
48.013100 47.721200 44.191900 42.942700 39.758800 38.795200 37.412200 36.455500 32.891000 32.846000 35.532600 34.490300 37.571500 39.058600 40.187300 43.763900 43.430700 41.521400 44.355600 47.090100 45.527400 44.909400 48.595800 49.840600 48.775500 49.520900 53.055100 53.823600 51.331200 48.923300 49.975800 52.171600 50.183400 53.230900 55.020500 51.999900 51.345500 55.131900 55.596300 52.394800 51.401500 49.227800 48.928600 46.590100 45.514600 47.335100 47.749000 45.194100 42.443200 43.412200 43.293700 39.767100 38.510800 40.199000 38.992000 35.318300 35.795900 37.779500 35.552500 32.254700 32.997700 36.597900 36.420800
