2	ATAT  -0.89   1.60
3	TTAA   2.86   1.60
4	TATA  -1.39   1.80
5	ACGT  -0.67   1.70
6	CATG  -3.03   2.10
7	ATAT   1.56   1.70
8	TATA  -0.93   2.10
9	ACGT  -0.94   1.70
10	CATG  -4.63   5.80
11	ATAT   0.19   1.60
12	TATA  -0.95   2.30
13	ACGT  -2.75   2.40
14	CATG  -1.10   2.30
15	AGCT   1.43   2.00
16	GATC   0.77   2.00
17	ATAT  -1.01   1.50
18	TTAA   3.08   1.70
19	TATA  -0.84   2.10
20	ACGT   3.77   4.50
21	CATG  -1.34   2.10
22	ATAT   0.64   1.80
23	TATA  -1.06   2.00
24	ACGT  -1.65   1.80
25	CATG  -2.79   1.90
26	ATAT   1.49   1.80
27	TATA  -1.27   2.30
28	ACGT  -0.92   2.00
