1	0.02
2	-0.01
3	0.01
4	0.01
5	-0.04
6	0.05
7	-0.06
8	-0.02
9	-0.03
10	0.00
11	0.03
12	-0.05
13	0.07
14	-0.04
15	0.05
16	0.05
17	0.00
18	-0.02
19	0.10
20	-0.04
21	-0.05
22	-0.02
23	0.13
24	-0.05
25	0.00
26	-0.01
27	-0.01
28	0.06
29	-0.03
30	-0.01
31	0.00
32	-0.03
33	-0.05
34	0.08
35	-0.01
36	-0.01
37	-0.02
38	0.08
39	-0.02
40	-0.02
41	-0.04
42	0.03
43	-0.05
44	-0.06
45	-0.10
46	0.04
47	0.00
48	0.05
49	-0.02
50	0.04
51	0.01
52	-0.05
53	0.01
54	-0.07
55	0.06
56	0.01
57	0.04
58	0.04
59	0.07
60	-0.05
61	-0.01
62	-0.03
63	-0.01
64	0.03
65	0.01
66	0.13
67	-0.04
68	0.03
69	0.02
70	0.02
71	-0.10
72	0.00
73	0.02
74	0.04
75	-0.06
76	0.04
77	-0.07
78	-0.05
79	0.00
80	-0.04
81	-0.07
82	0.01
83	0.01
84	-0.03
85	-0.08
86	-0.01
87	0.04
88	-0.06
89	-0.03
90	-0.05
91	0.04
92	-0.06
93	0.04
94	0.04
95	0.06
96	-0.03
97	0.01
98	-0.03
99	0.05
100	0.01
101	-0.01
