 -38.621 -36.688  15.325  24.637  22.983  20.442 -20.671  -2.098  29.411  17.188
  30.932  -4.966 -10.587 -23.487   9.984  15.262  27.848 -22.365  -1.314 -26.897
  -2.420  26.065  -7.703   4.013   5.381   0.515   9.938  16.269  12.017  -6.621
  11.914   7.307 -26.100  29.931  29.004  -0.561 -19.882  16.054 -17.242 -25.651
   4.928  19.111  14.516  -1.521   7.018  21.281  -1.247  -8.754  -4.987 -27.580
 -16.237   9.441  -3.656  -6.281  13.104 -31.987 -14.458 -36.800 -20.634 -20.829
   1.159  -4.608  25.365  -1.744   1.298  47.193  28.163   9.712   8.080  44.387
 -18.731  31.603   9.952   7.448 -20.750 -41.813 -15.508  -0.035 -42.252   2.622
   2.514 -27.700 -17.984  15.405  29.446 -27.497   7.758  22.459  -4.356  21.448
 -49.667  -5.251 -17.891   0.384   3.890 -16.893  32.004 -12.239 -11.839  16.221
  17.828
