  76.482  41.105  28.397  19.908 -61.753 -34.708   8.846  -9.001  21.021   1.834
   0.877 -43.889 -14.357 -26.179   7.675  40.306  33.451  46.432  28.452  26.681
  -4.347  -4.461  57.226  14.242  -2.824  16.677  54.909  16.218 -11.984  31.385
  27.183 -20.091 -26.735 -16.411  28.270   2.194  21.121  44.271  87.581  -0.446
 -29.019 -15.983  -8.490  16.558  10.727  -7.430  -4.010  43.370 -10.794  -2.607
 -34.976  -5.235 -24.364 -35.979 -23.141 -27.317 -18.587  14.626  -8.732 -35.901
  19.010 -34.455   5.967  21.506  33.600   0.028 -23.502  48.503  51.226 -13.976
 -29.259 -34.159   3.342  24.213  -8.463 -15.483 -12.102 -17.081  18.598 -14.603
 -74.368 -54.787 -47.312 -56.334 -27.035  23.741  51.799  -9.916  45.704  20.823
 -28.640 -34.719 -46.130 -10.135 -32.397 -28.084  -4.213 -36.001  24.594  25.275
  -3.079
