   0.939  22.542  24.541   3.673 -11.505  13.189  32.235   3.371   6.762  -9.128
 -18.817   3.137 -16.672  14.701  -7.322  18.331  -7.065   6.654 -27.524 -40.778
  29.142 -10.839  -0.175 -17.121 -11.793  -0.110   5.527  30.865  33.076  -1.287
  21.249  -8.991  -2.143 -25.953  -6.219 -10.738 -12.186 -20.251  -8.601  -7.107
 -14.219 -17.498  -8.759  -2.146  -8.218  -0.235  10.497 -21.129  -7.518  11.128
  13.341   1.074  -1.290 -20.194 -10.587 -11.782 -22.078  31.302  28.019   2.003
 -17.817  15.094  36.284  10.428  33.513  40.250   7.981  23.204   5.526  -1.026
  21.661  11.618   6.747 -15.547   0.228  -2.342  20.261 -26.796   2.087  28.452
 -17.490  27.854  18.311   5.317   5.487  -5.606 -34.484   0.116  -8.794  -3.724
  -3.031 -12.670   8.819  -5.612  -8.224 -32.933  -5.182 -37.038 -26.599   2.215
 -16.565
