1 23.22
2 23.22
3 23.30
4 23.30
5 23.30
6 23.30
7 23.11
8 23.11
9 23.30
10 23.30
11 22.91
12 22.91
13 23.05
14 23.05
15 23.12
16 23.12
17 23.62
18 23.62
19 23.29
20 23.29
21 23.57
22 23.57
23 23.30
24 23.30
25 23.15
26 23.15
27 23.27
28 23.27
29 23.03
30 23.03
31 22.97
32 22.97
33 23.36
34 23.36
35 22.94
36 22.94
37 23.55
38 23.55
39 23.13
40 23.13
41 23.21
42 23.21
43 23.54
44 23.54
45 22.99
46 22.99
47 23.54
48 23.54
49 23.40
50 23.40
51 23.37
52 23.37
53 23.18
54 23.18
55 23.19
56 23.19
57 22.88
58 22.88
59 23.12
60 23.12
61 23.19
62 23.19
63 22.88
64 22.88
65 23.69
66 23.69
67 23.29
68 23.29
69 23.14
70 23.14
71 23.28
72 23.28
73 23.44
74 23.44
75 23.57
76 23.57
77 22.82
78 22.82
79 22.96
80 22.96
81 23.20
82 23.20
83 23.01
84 23.01
85 23.26
86 23.26
87 23.14
88 23.14
89 23.52
90 23.52
91 23.27
92 23.27
93 23.27
94 23.27
95 23.08
96 23.08
97 23.42
98 23.42
99 23.07
100 23.07
101 23.06
102 23.06
