18915.855970,0.000000,0.000000,195154.792849,68621.529602
17926.744478,0.000000,0.000000,160760.227828,39781.020698
17491.335733,0.000000,0.000000,157672.839850,38162.229418
18105.296221,0.000000,0.000000,158940.336682,34936.415704
18258.470985,0.000000,0.000000,166997.164565,42512.004438
17895.149081,0.000000,0.000000,164154.465289,44826.312960
17612.281035,0.000000,0.000000,162081.096537,40636.575464
17859.573270,0.000000,0.000000,162257.144181,41922.171096
18148.640728,0.000000,0.000000,166206.030577,38937.938345
18017.172679,0.000000,0.000000,160344.410679,40591.433344
18035.176876,0.000000,0.000000,163036.424225,35475.550510
18620.605867,0.000000,0.000000,161131.237128,44949.484226
18121.548334,0.000000,0.000000,160108.331099,45902.075541
17724.073353,0.000000,0.000000,158770.592896,35043.132657
17979.608965,0.000000,0.000000,162255.934684,39965.296606
18374.965821,0.000000,0.000000,158670.958289,35869.290471
18088.423706,0.000000,0.000000,160829.153210,39625.632873
18222.303710,0.000000,0.000000,157342.341083,42910.164148
18477.916199,0.000000,0.000000,162382.060061,36065.633716
18219.777592,0.000000,0.000000,163854.262394,41071.054844
18049.568069,0.000000,0.000000,163609.164650,40754.767077
18659.222962,0.000000,0.000000,158223.503064,36610.632173
18550.203385,0.000000,0.000000,153842.744013,40035.486730
18511.676704,0.000000,0.000000,157257.998259,39295.209547
18081.118430,0.000000,0.000000,161861.556608,39863.744262
18717.427272,0.000000,0.000000,158852.245824,45183.168585
18885.234530,0.000000,0.000000,162856.495916,33666.627930
18427.888824,0.000000,0.000000,165289.737541,43615.901129
18149.927582,0.000000,0.000000,162090.296415,39568.718599
18120.678209,0.000000,0.000000,158508.860332,38484.925077
18210.130030,0.000000,0.000000,158124.256033,36495.482330
18491.961370,0.000000,0.000000,156494.611357,44227.121260
18201.038914,0.000000,0.000000,163820.121008,39163.779970
17909.566628,0.000000,0.000000,164810.303506,44276.481369
18361.945936,0.000000,0.000000,157326.605378,42634.425372
18244.094742,0.000000,0.000000,165218.009063,40361.877611
17954.336724,0.000000,0.000000,166079.743970,37654.650685
18080.011650,0.000000,0.000000,157603.320668,46563.929077
18124.307042,0.000000,0.000000,164618.672421,35367.329937
18669.685982,0.000000,0.000000,161712.633361,38784.113095
18268.813846,0.000000,0.000000,161951.269805,41437.802909
18013.781505,0.000000,0.000000,162309.791726,43435.384272
18281.762320,0.000000,0.000000,164595.432803,39657.307698
18421.381251,0.000000,0.000000,165257.226430,41974.759369
18496.176033,0.000000,0.000000,166112.702140,44828.336553
18317.133798,0.000000,0.000000,158923.881822,46088.842942
18360.252975,0.000000,0.000000,161224.445170,38207.434047
18574.326483,0.000000,0.000000,162285.881857,41000.521545
18583.479995,0.000000,0.000000,156103.176867,32906.211931
18743.227778,0.000000,0.000000,159512.193768,40390.649388
19141.047056,0.000000,0.000000,155308.066683,42746.925490
